"Nom";"Entité";"Lieu";"Statut";"Fabricant";"Type";"Modèle";"Réseau";"Date de création";"Informations financières et administratives - Durée de garantie";"Numéro de série";"Numéro d'inventaire";"Informations financières et administratives - Date de livraison";"Composants - Adresse MAC";
"0504-519-34";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 1 > 519";"Actif";"LENOVO";"Poste de travail - Slim";"11TBS22J00";"Pédagogique";"05-10-2024 00:08";"60 mois";"GM0L3C0X";"UC2409439";"29-08-2024";"f4:f1:9e:26:f0:67";
"0504-519-35";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 1 > 519";"Actif";"LENOVO";"Poste de travail - Slim";"11TBS22J00";"Pédagogique";"08-10-2024 11:59";"60 mois";"GM0L3C0Z";"UC2409328";"29-08-2024";"f4:f1:9e:26:ed:64";
"0504-519-36";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 1 > 519";"Actif";"LENOVO";"Poste de travail - Slim";"11TBS22J00";"Pédagogique";"05-10-2024 00:16";"60 mois";"GM0L3CDN";"UC2409427";"29-08-2024";"f4:f1:9e:26:2f:30";
"0504-519-PROF";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 1 > 519";"Actif";"LENOVO";"Poste de travail - Slim";"11TBS1M500";"Pédagogique";"10-01-2024 15:36";"60 mois";"GM0A5TM2";"UC2308079";"05-12-2023";"04:7c:16:9f:4b:dc";
"0504-5191-01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"30-01-2018 11:49";"0 mois";"PC0PWETJ";"UC1708877";"07-12-2017";"6c:4b:90:30:23:e4";
"0504-5191-02";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"30-01-2018 11:51";"0 mois";"PC0PWKZW";"UC1709223";"07-12-2017";"6c:4b:90:30:24:bb";
"0504-5191-03";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"30-01-2018 11:49";"0 mois";"PC0PWL52";"UC1708867";"07-12-2017";"6c:4b:90:30:25:4e";
"0504-5191-04";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"30-01-2018 11:49";"0 mois";"PC0PWKVN";"UC1708884";"07-12-2017";"6c:4b:90:2f:55:1a";
"0504-5191-05";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"30-01-2018 11:51";"0 mois";"PC0PWLE7";"UC1708886";"07-12-2017";"6c:4b:90:2f:56:ef";
"0504-5191-06";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"31-01-2018 17:05";"0 mois";"PC0PWETN";"UC1708882";"07-12-2017";"6c:4b:90:30:24:58";
"0504-5191-07";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"31-01-2018 17:05";"0 mois";"PC0PVTLM";"UC1708851";"07-12-2017";"94:c6:91:02:af:b5";
"0504-5191-08";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"31-01-2018 17:02";"0 mois";"PC0PWL6C";"UC1709254";"07-12-2017";"6c:4b:90:30:25:5b";
"0504-5191-PROF";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"20-12-2017 17:16";"0 mois";"PC0PWEVM";"UC1708880";"07-12-2017";"6c:4b:90:30:24:60";
"0504-5192-PROF";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"20-12-2017 12:25";"0 mois";"PC0PWF5M";"UC1708871";"07-12-2017";"6c:4b:90:30:25:d4";
"0504-5193-PROF";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"20-12-2017 17:17";"0 mois";"PC0PWF3E";"UC1708881";"07-12-2017";"6c:4b:90:2f:5a:1f";
"0504-5194-PROF";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"20-12-2017 09:38";"0 mois";"PC0PWET6";"UC1708870";"07-12-2017";"6c:4b:90:30:25:3c";
"0504-5196-PROF";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"20-12-2017 10:46";"0 mois";"PC0PWF3A";"UC1708873";"07-12-2017";"6c:4b:90:30:25:6b";
"0504-520-PROF";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"20-12-2017 17:55";"0 mois";"PC0PVTUK";"UC1708849";"07-12-2017";"94:c6:91:02:46:b7";
"0504-521-PROF";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"20-12-2017 10:51";"0 mois";"PC0PVTUN";"UC1708850";"07-12-2017";"94:c6:91:01:33:45";
"0504-522-PROF";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"20-12-2017 17:54";"0 mois";"PC0PWKVW";"UC1708845";"07-12-2017";"6c:4b:90:2f:66:f9";
"0504-523-PROF";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"21-12-2017 11:02";"0 mois";"PC0PWL4L";"UC1708887";"07-12-2017";"6c:4b:90:30:26:4a";
"0504-A-INT-01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Administration > Attaché Intendance";"Actif";"LENOVO";"Poste de travail - Tiny";"11JKS3MJ00";"Administratif";"05-01-2023 08:24";"60 mois";"PC2HZY20";"UC2216239";"24-11-2022";"04:7b:cb:4a:00:ef";
"0504-ACCUEIL";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Accueil";"Actif";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Administratif";"16-01-2018 09:59";"0 mois";"PC0PWF3H";"UC1708875";"07-12-2017";"6c:4b:90:2f:5a:01";
"0504-ARL";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Pédagogique";"21-12-2017 10:43";"0 mois";"PC0PWEVL";"UC1708872";"07-12-2017";"6c:4b:90:30:24:a9";
"0504-ARL-CHEF";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 0 > Bureau TEC";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"10MSS07S00";"Administratif";"20-11-2020 15:23";"0 mois";"PC0WGWF0";"UC1802262";"18-10-2018";"6c:4b:90:76:cc:03";
"0504-ASS-SOC";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 0 > Assistante sociale";"Actif";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Administratif";"09-01-2018 09:38";"0 mois";"PC0PWEVN";"UC1708868";"07-12-2017";"6c:4b:90:30:24:5f";
"0504-CDI-01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"11AAS04700 ThinkCentre M75s";"Pédagogique";"22-09-2020 09:32";"0 mois";"PC1JHDRW";"uc2003397";"17-09-2020";"2c:f0:5d:15:93:91";
"0504-CDI-02";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"11AAS04700 ThinkCentre M75s";"Pédagogique";"22-09-2020 09:32";"0 mois";"PC1JHDXX";"uc2003326";"17-09-2020";"2c:f0:5d:15:8a:de";
"0504-CDI-03";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"11AAS04700 ThinkCentre M75s";"Pédagogique";"22-09-2020 09:32";"0 mois";"PC1JHDRP";"uc2003392";"17-09-2020";"2c:f0:5d:15:94:e6";
"0504-CDI-04";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"11AAS04700 ThinkCentre M75s";"Pédagogique";"22-09-2020 09:32";"0 mois";"PC1JHDGD";"uc2003241";"17-09-2020";"2c:f0:5d:15:8c:bf";
"0504-CDI-05";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"11AAS04700 ThinkCentre M75s";"Pédagogique";"22-09-2020 09:33";"0 mois";"PC1JHDM4";"uc2003246";"17-09-2020";"2c:f0:5d:15:91:52";
"0504-CDI-06";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"11AAS04700 ThinkCentre M75s";"Pédagogique";"22-09-2020 13:02";"0 mois";"PC1JHE15";"uc2003391";"17-09-2020";"2c:f0:5d:15:8b:8c";
"0504-CDI-07";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"11AAS04700 ThinkCentre M75s";"Pédagogique";"22-09-2020 09:33";"0 mois";"PC1JHEE1";"uc2003239";"17-09-2020";"2c:f0:5d:15:90:d6";
"0504-CDI-08";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"11AAS04700 ThinkCentre M75s";"Pédagogique";"22-09-2020 09:34";"0 mois";"PC1JHD9B";"uc2003345";"17-09-2020";"2c:f0:5d:15:94:01";
"0504-CDI-09";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"11AAS04700 ThinkCentre M75s";"Pédagogique";"22-09-2020 09:10";"0 mois";"PC1JHD4S";"uc2003381";"17-09-2020";"2c:f0:5d:15:8c:d1";
"0504-CE";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Administration > Proviseur";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"11JKS3MJ00";"Administratif";"12-01-2023 16:48";"60 mois";"PC2HZY18";"UC2216226";"24-11-2022";"04:7b:cb:4a:04:30";
"0504-CEA";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Administration > Proviseur adjoint";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"11U0S0BQ00";"Administratif";"08-02-2024 14:17";"60 mois";"GM0A49NE";"UC2305126";"05-12-2023";"74:5d:22:4c:31:87";
"0504-COP";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 0 > COP";"Actif";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Administratif";"13-06-2018 17:01";"0 mois";"PC0PWLES";"UC1709218";"07-12-2017";"6c:4b:90:2f:56:ff";
"0504-CUISINE";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"self";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"10MSS07S00";"Administratif";"20-03-2018 11:45";"0 mois";"PC0PXXHN";"UC1703889";"07-12-2017";"6c:4b:90:2e:58:02";
"0504-DDFPT";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 3 > Chef des travaux > 334";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"10TAS0PR00 ThinkCentre M720q";"Administratif";"10-06-2020 10:41";"0 mois";"PC1602HR";"UC1909736";"02-10-2019";"98:fa:9b:21:cc:0b";
"0504-DOC-01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 2 > CDI";"Actif";"LENOVO";"Poste de travail - Slim";"11AAS04700 ThinkCentre M75s";"Pédagogique";"29-09-2020 10:25";"0 mois";"PC1JHE1G";"uc2003390";"17-09-2020";"2c:f0:5d:15:8a:53";
"0504-DOC-02";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 2 > CDI";"Actif";"LENOVO";"Poste de travail - Slim";"11AAS04700 ThinkCentre M75s";"Pédagogique";"29-09-2020 10:25";"0 mois";"PC1JHDGF";"uc2003242";"17-09-2020";"2c:f0:5d:15:8d:09";
"0504-DOC-03";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 3 > 337";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10B4S0M700";"Pédagogique";"";"0 mois";"PB02GNTJ";"UC1421912";"15-09-2014";"44:37:e6:e2:ea:94";
"0504-DOC-03";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. externat > Niv. 3 > 337";"Actif";"LENOVO";"Poste de travail - Slim";"10SUSA7H00 ThinkCentre M720S";"Pédagogique";"20-05-2020 16:42";"0 mois";"PC1601P5";"UC1908329";"02-10-2019";"6c:4b:90:b6:99:92";
"0504-EPS";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Gymnase > Bureau EPS";"Actif";"LENOVO";"Poste de travail - Slim";"11AAS04700 ThinkCentre M75s";"Pédagogique";"01-10-2020 13:43";"0 mois";"PC1JH3R1";"uc2003341";"17-09-2020";"2c:f0:5d:15:8f:02";
"0504-GEST";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Administration > Gestion";"Actif";"LENOVO";"Poste de travail - Tiny";"11T4SBNJ00";"Administratif";"26-09-2023 14:42";"0 mois";"GM06YDGS";"UC2308391";"20-09-2023";"e8:80:88:b8:9e:bb";
"0504-INF-01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Administratif";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"11U0S0BQ00";"Administratif";"16-02-2024 08:31";"60 mois";"GM0A49LD";"UC2305103";"05-12-2023";"74:5d:22:37:7c:94";
"0504-INFIR-01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Administratif";"14-03-2018 15:20";"0 mois";"PC0PWLHQ";"UC1708843";"07-12-2017";"6c:4b:90:2f:59:7e";
"0504-INFIR-02";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"10M8S2D400";"Administratif";"14-03-2018 16:15";"0 mois";"PC0PWETP";"UC1708869";"07-12-2017";"6c:4b:90:30:23:d0";
"0504-INT-CPE1";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 0 > CPE";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"11JMS04700";"Administratif";"11-01-2023 16:48";"60 mois";"PC2HMB5N";"UC2216018";"24-11-2022";"04:7b:cb:4a:0f:9e";
"0504-INT-CPE2";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Spare";"LENOVO";"Poste de travail - Dalle (Tout en un)";"10MSS07S00";"Administratif";"21-03-2018 11:24";"0 mois";"PC0PXXL0";"UC1702061";"07-12-2017";"6c:4b:90:2e:67:da";
"0504-INT2-01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"garage info";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10B4S0M700";"Pédagogique";"";"0 mois";"PB02GMKQ";"UC1422475";"15-09-2014";"44:37:e6:e2:be:cc";
"0504-INT2-01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"";"Actif";"LENOVO";"Poste de travail - Slim";"10SUSA7H00 ThinkCentre M720S";"Pédagogique";"10-03-2020 09:16";"0 mois";"PC15Y606";"UC1908998";"02-10-2019";"6c:4b:90:b6:28:6a";
"0504-INT2-02";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 1 > 519";"Actif";"LENOVO";"Poste de travail - Slim";"10SUSA7H00 ThinkCentre M720S";"Pédagogique";"20-05-2020 16:42";"0 mois";"PC15Y6E2";"UC1908996";"02-10-2019";"6c:4b:90:b6:2f:38";
"0504-INT2-02R";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"garage info";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10B4S0M700";"Pédagogique";"";"0 mois";"PB02GP24";"UC1421892";"15-09-2014";"44:37:e6:e2:8f:92";
"0504-INT2-03";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"garage info";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10B4S0M700";"Pédagogique";"";"0 mois";"PB02GPBW";"UC1421905";"15-09-2014";"44:37:e6:e2:5f:c2";
"0504-INT2-03";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 1 > 519";"Actif";"LENOVO";"Poste de travail - Slim";"10SUSA7H00 ThinkCentre M720S";"Pédagogique";"20-05-2020 16:51";"0 mois";"PC1604H0";"UC1909004";"02-10-2019";"6c:4b:90:b6:9d:d9";
"0504-INT3-01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"garage info";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10B4S0M700";"Pédagogique";"";"0 mois";"PB02GP28";"UC1421889";"15-09-2014";"44:37:e6:e2:8f:98";
"0504-INT3-01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 1 > 519";"Actif";"LENOVO";"Poste de travail - Slim";"10SUSA7H00 ThinkCentre M720S";"Pédagogique";"20-05-2020 16:42";"0 mois";"PC15Y4LK";"UC1909010";"02-10-2019";"6c:4b:90:b6:2a:09";
"0504-INT3-02";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 1 > 519";"Actif";"LENOVO";"Poste de travail - Slim";"10SUSA7H00 ThinkCentre M720S";"Pédagogique";"20-05-2020 16:43";"0 mois";"PC1601P9";"UC1908315";"02-10-2019";"6c:4b:90:b6:99:ac";
"0504-INT3-02R";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"garage info";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10B4S0M700";"Pédagogique";"";"0 mois";"PB02GK19";"UC1422487";"15-09-2014";"44:37:e6:e2:c5:1d";
"0504-INT3-03";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 1 > 519";"Actif";"LENOVO";"Poste de travail - Slim";"10SUSA7H00 ThinkCentre M720S";"Pédagogique";"20-05-2020 16:42";"0 mois";"PC15Y6DY";"UC1908987";"02-10-2019";"6c:4b:90:b6:2f:36";
"0504-INT3-03R";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"garage info";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10B4S0M700";"Pédagogique";"";"0 mois";"PB02GPAW";"UC1421898";"15-09-2014";"d8:cb:8a:26:b0:a5";
"0504-INT3-04";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 1 > 519";"Actif";"LENOVO";"Poste de travail - Slim";"10SUSA7H00 ThinkCentre M720S";"Pédagogique";"20-05-2020 16:43";"0 mois";"PC1601JP";"UC1908317";"02-10-2019";"6c:4b:90:b6:59:65";
"0504-INT3-04R";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"garage info";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10B4S0M700";"Pédagogique";"";"0 mois";"PB02GPXZ";"UC1422188";"15-09-2014";"44:37:e6:e2:ec:51";
"0504-INT3-05";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 1 > 519";"Actif";"LENOVO";"Poste de travail - Slim";"10SUSA7H00 ThinkCentre M720S";"Pédagogique";"20-05-2020 16:42";"0 mois";"PC15Y63Q";"UC1908999";"02-10-2019";"6c:4b:90:b6:2a:57";
"0504-INT3-05R";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"garage info";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10B4S0M700";"Pédagogique";"";"0 mois";"PB02GPB0";"UC1421911";"15-09-2014";"44:37:e6:e2:5f:bd";
"0504-INT3-06";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"garage info";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10B4S0M700";"Pédagogique";"";"0 mois";"PB02GP21";"UC1421891";"15-09-2014";"44:37:e6:e2:8e:5d";
"0504-INT3-06";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 1 > 519";"Actif";"LENOVO";"Poste de travail - Slim";"10SUSA7H00 ThinkCentre M720S";"Pédagogique";"20-05-2020 15:23";"0 mois";"PC1601PM";"UC1908316";"02-10-2019";"6c:4b:90:b6:97:f5";
"0504-INT3-07";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 1 > 519";"Actif";"LENOVO";"Poste de travail - Slim";"10SUSA7H00 ThinkCentre M720S";"Pédagogique";"20-05-2020 16:42";"0 mois";"PC15Y6E4";"UC1909011";"02-10-2019";"6c:4b:90:b6:2f:3d";
"0504-INT3-07R";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"garage info";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10B4S0M700";"Pédagogique";"";"0 mois";"PB02GML2";"UC1422478";"15-09-2014";"44:37:e6:e2:bf:1d";
"0504-INT4-01";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 1 > 519";"Actif";"LENOVO";"Poste de travail - Slim";"10SUSA7H00 ThinkCentre M720S";"Pédagogique";"20-05-2020 16:58";"0 mois";"PC15Y6F7";"UC1908982";"02-10-2019";"6c:4b:90:b6:20:7a";
"0504-INT4-01R";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"garage info";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10B4S0M700";"Pédagogique";"";"0 mois";"PB02GPCA";"UC1421906";"15-09-2014";"44:37:e6:e2:5c:c9";
"0504-INT4-02";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 1 > 519";"Actif";"LENOVO";"Poste de travail - Slim";"10SUSA7H00 ThinkCentre M720S";"Pédagogique";"20-05-2020 16:43";"0 mois";"PC1605AE";"UC1909009";"02-10-2019";"6c:4b:90:b6:91:75";
"0504-INT4-02R";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"garage info";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10B4S0M700";"Pédagogique";"";"0 mois";"PB02GK9L";"UC1421957";"15-09-2014";"44:37:e6:e2:ed:22";
"0504-INT4-03";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 1 > 519";"Actif";"LENOVO";"Poste de travail - Slim";"10SUSA7H00 ThinkCentre M720S";"Pédagogique";"20-05-2020 16:42";"0 mois";"PC15Y629";"UC1909002";"02-10-2019";"6c:4b:90:b6:27:db";
"0504-INT4-03R";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"garage info";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10B4S0M700";"Pédagogique";"";"0 mois";"PB02GP26";"UC1421894";"15-09-2014";"44:37:e6:e2:8e:c5";
"0504-INT4-04";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 1 > 519";"Actif";"LENOVO";"Poste de travail - Slim";"10SUSA7H00 ThinkCentre M720S";"Pédagogique";"20-05-2020 16:42";"0 mois";"PC1604H6";"UC1909005";"02-10-2019";"6c:4b:90:b6:90:bf";
"0504-INT4-04R";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"garage info";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10B4S0M700";"Pédagogique";"";"0 mois";"PB02GPKW";"UC1422185";"15-09-2014";"44:37:e6:e2:c3:bd";
"0504-INT4-05";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 1 > 519";"Actif";"LENOVO";"Poste de travail - Slim";"10SUSA7H00 ThinkCentre M720S";"Pédagogique";"20-05-2020 16:42";"0 mois";"PC15Y6FG";"UC1908984";"02-10-2019";"6c:4b:90:b6:20:48";
"0504-INT4-05R";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"garage info";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10B4S0M700";"Pédagogique";"";"0 mois";"PB02GK8B";"UC1421959";"15-09-2014";"44:37:e6:e2:c3:b5";
"0504-INT4-06";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Internat > Niv. 1 > 519";"Actif";"LENOVO";"Poste de travail - Slim";"10SUSA7H00 ThinkCentre M720S";"Pédagogique";"20-05-2020 15:24";"0 mois";"PC1603SZ";"UC1908992";"02-10-2019";"6c:4b:90:b6:59:f5";
"0504-INT4-06R";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"garage info";"Campagne_DEEE";"LENOVO";"Poste de travail - Slim";"10B4S0M700";"Pédagogique";"";"0 mois";"PB02GK5V";"UC1421964";"15-09-2014";"44:37:e6:e2:c4:97";
"0504-ITD-02";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Bât. Administration > Secrétariat intendance";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"11U0S0BQ00";"Administratif";"12-02-2024 15:36";"60 mois";"GM0A49KG";"UC2305099";"05-12-2023";"74:5d:22:4c:2f:4d";
"0504-ITD-04";"Support Informatique en Lycée > LYCEES > 0504 - ARISTIDE BRIAND";"Administratif";"Actif";"LENOVO";"Poste de travail - Dalle (Tout en un)";"11U0S0BQ00";"Administratif";"15-02-2024 09:34";"60 mois";"GM0A49Q1";"UC2305117";"05-12-2023";"74:5d:22:37:74:6d";
